Title,EmployeeId,Description,IsApproved,Type,LeaveStartDate,LeaveEndDate
"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",208,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",false,family emergency,2022-10-18T20:48:28Z,2022-07-18T19:21:24Z
"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",241,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.",true,home repair,2023-11-23T14:57:28Z,2022-04-08T15:08:06Z
Nulla mollis molestie lorem. Quisque ut erat.,471,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.,true,lost my voice,2020-12-12T14:59:14Z,2024-07-24T17:13:07Z
Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,834,"Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",false,doctor's appointment,2022-08-05T10:56:27Z,2023-03-18T12:54:40Z
"Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",91,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",true,stomach bug,2023-06-19T09:35:22Z,2022-02-06T07:15:31Z
In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,662,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",false,lost my voice,2021-10-13T16:26:53Z,2022-10-21T14:27:34Z
"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",788,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",true,stomach bug,2021-07-05T21:21:18Z,2024-06-15T02:55:56Z
Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,906,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",true,food poisoning,2023-06-14T10:48:51Z,2023-02-09T16:07:54Z
Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.,673,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",false,food poisoning,2023-01-14T19:50:50Z,2023-08-27T07:47:27Z
Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,412,"Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",false,sick,2021-03-27T10:48:22Z,2023-10-05T11:20:34Z
"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",634,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat.",false,stomach bug,2021-10-16T20:45:41Z,2020-12-04T13:53:28Z
Suspendisse potenti. Nullam porttitor lacus at turpis.,421,Fusce consequat. Nulla nisl.,true,lost my voice,2024-09-06T10:18:33Z,2021-01-12T17:24:53Z
Integer a nibh.,12,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",false,family emergency,2022-04-06T12:15:15Z,2024-05-22T15:16:47Z
Phasellus sit amet erat. Nulla tempus.,372,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",false,sick,2024-06-04T04:59:29Z,2022-03-05T13:53:06Z
Vivamus in felis eu sapien cursus vestibulum.,202,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",false,family emergency,2023-05-26T00:18:09Z,2024-07-20T13:33:34Z
Duis bibendum. Morbi non quam nec dui luctus rutrum.,1000,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",true,lost my voice,2021-01-27T02:30:01Z,2022-02-20T01:42:37Z
"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",951,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.,true,sick,2024-09-05T12:17:49Z,2022-06-18T21:51:52Z
Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,488,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.",true,lost my voice,2022-11-14T09:37:31Z,2023-11-29T21:52:17Z
Pellentesque at nulla.,686,"Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.",false,car trouble,2024-04-12T18:40:46Z,2024-01-14T12:46:26Z
"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",575,"Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.",false,lost my voice,2021-09-08T23:39:16Z,2022-03-28T19:37:49Z
Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.,727,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.,true,stomach bug,2022-07-29T00:14:47Z,2021-01-05T20:50:55Z
Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,82,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",true,doctor's appointment,2022-03-20T05:40:03Z,2024-08-24T04:10:44Z
Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,250,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",true,stomach bug,2022-03-24T00:49:30Z,2023-04-25T09:24:47Z
Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,318,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",true,pet needs care,2023-08-25T14:53:07Z,2023-11-20T10:22:45Z
"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",583,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.",false,sick,2023-11-30T03:29:22Z,2021-03-29T19:19:43Z
Suspendisse potenti.,968,Aliquam non mauris. Morbi non lectus.,true,family emergency,2022-08-29T00:55:57Z,2021-10-09T13:37:46Z
Praesent lectus.,562,Cras non velit nec nisi vulputate nonummy.,false,doctor's appointment,2024-02-18T02:35:18Z,2024-04-17T05:19:26Z
Maecenas ut massa quis augue luctus tincidunt.,708,"Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",true,migraine,2023-12-29T17:44:54Z,2024-07-27T00:59:06Z
Nam nulla.,834,Integer tincidunt ante vel ipsum.,true,doctor's appointment,2023-12-02T07:36:31Z,2022-07-04T00:00:02Z
Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,779,Maecenas pulvinar lobortis est. Phasellus sit amet erat.,false,sick,2022-05-28T00:06:35Z,2024-07-26T23:29:48Z
Integer ac neque.,22,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,false,lost my voice,2023-05-16T11:34:21Z,2021-09-03T09:27:39Z
"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",184,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.",false,sick,2024-09-21T15:06:15Z,2023-08-28T22:52:40Z
Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,890,Integer ac leo.,true,pet needs care,2020-11-15T13:19:59Z,2023-02-03T07:53:35Z
Praesent blandit.,896,"Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",false,migraine,2021-12-25T08:01:29Z,2023-06-27T19:49:57Z
"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",987,Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.,true,doctor's appointment,2023-01-01T03:48:15Z,2024-07-29T09:11:55Z
"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",502,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.",false,pet needs care,2022-05-17T17:54:40Z,2021-05-01T07:03:01Z
"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",543,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",true,car trouble,2023-05-06T06:15:52Z,2023-10-03T11:32:13Z
Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.,626,Proin interdum mauris non ligula pellentesque ultrices.,false,doctor's appointment,2021-05-06T05:03:21Z,2022-02-20T22:55:35Z
Integer ac leo.,143,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",true,food poisoning,2021-03-25T05:40:32Z,2021-03-07T19:10:21Z
Donec semper sapien a libero. Nam dui.,204,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.",false,car trouble,2022-05-28T12:54:42Z,2021-01-17T16:51:30Z
Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,436,Nulla facilisi.,true,stomach bug,2023-11-01T12:00:34Z,2023-02-23T07:14:10Z
Proin eu mi.,561,"Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.",true,doctor's appointment,2024-03-21T14:51:09Z,2022-01-01T20:02:48Z
Suspendisse potenti. Cras in purus eu magna vulputate luctus.,257,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",false,doctor's appointment,2024-01-09T05:08:34Z,2023-06-16T21:17:39Z
Sed vel enim sit amet nunc viverra dapibus.,184,Nulla ut erat id mauris vulputate elementum.,true,car trouble,2022-09-14T07:03:30Z,2023-12-13T04:39:40Z
"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",239,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",true,car trouble,2024-06-04T05:14:51Z,2024-02-08T17:15:26Z
Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,776,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",false,lost my voice,2022-11-07T13:49:21Z,2023-11-10T17:36:54Z
"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",169,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",false,lost my voice,2022-09-23T12:28:02Z,2023-03-18T18:59:50Z
